LinkedIn_news_id (by day),LinkedIn_avg_popularity (by day)
3609,-15.0
3611,-9.0
3614,-24.0
3615,1194.5
3619,209.5
3620,-1.0
3621,-4.5
3622,-6.0
3623,-13.5
3627,0.0
3628,67.0
3630,-1.5
3631,-1.5
3632,-4.5
3633,-10.5
3634,-0.5
3635,-12.0
3636,-0.5
3637,-33.0
3638,0.0
3641,-10.5
3642,-4.5
3643,-7.5
3645,-1.5
3646,1827.0
3647,-14.5
3648,-0.5
3650,-25.5
3652,-1.5
3653,-6.0
3655,2243.0
3657,-1.5
3658,-9.0
3659,-1.0
3660,-12.0
3661,69.0
3662,-12.0
3665,-1.5
3666,-4.5
3667,-4.5
3668,37.5
3669,0.0
3670,-43.0
3671,269.5
3676,60.5
3677,-72.0
3678,126.5
3681,-12.0
3683,535.5
3685,341.5
3686,180.0
3687,-0.5
3688,-1.5
3690,-12.0
3691,139.5
3692,-8.0
3693,68.0
3694,-6.0
3695,-12.0
3697,-3.0
3698,57.0
3700,-14.0
3702,-65.0
3703,81.0
3705,-12.0
3706,208.5
3707,318.5
3711,863.0
3712,-66.5
3713,-1.5
3714,-10.5
3716,-58.5
3719,1066.5
3720,-72.0
3722,60.0
3726,-69.5
3727,384.0
3728,-0.5
3731,-12.0
3733,1023.0
3734,-1.0
3735,-7.5
3736,-68.0
3745,-4.5
3746,0.0
3748,1500.5
3749,0.0
3750,-39.5
3751,216.0
3752,-15.0
3753,204.0
3755,44.5
3756,0.0
3757,-0.5
3761,-3.0
3763,-12.0
3764,-1.5
3765,-12.0
3767,-3.0
3769,-9.0
3771,-7.5
3772,-7.5
3776,38.0
3778,-6.0
3779,71.0
3784,-10.5
3785,-1.0
3787,-12.0
3788,173.0
3789,-10.5
3790,402.5
3792,-12.0
3793,2874.0
3795,111.0
3796,-10.5
3797,0.0
3799,-1.0
3800,-0.5
3803,-1.5
3804,-1.0
3805,937.0
3806,-0.5
3809,38.0
3810,36.5
3812,-1.5
3813,1239.0
3814,-10.5
3816,-57.5
3817,-1.0
3818,125.0
3819,-1.5
3823,-14.0
3825,51314.0
3826,24.0
3828,-12.0
3830,-15.0
3831,60.5
3832,4613.5
3835,2910.0
3836,-4.5
3837,-0.5
3843,769.5
3845,57.0
3846,-0.5
3847,-1.0
3848,151.5
3852,-6.0
3853,1574.0
3855,516.0
3856,-30.0
3857,345.0
3858,4718.0
3859,4.0
3860,-3.0
3862,-12.0
3863,-12.0
3866,-6.0
3867,-0.5
3869,-12.0
3870,-12.0
3871,-1.0
3872,-7.5
3873,-0.5
3874,252.0
3875,3372.5
3876,69.0
3877,0.0
3880,1385.5
3881,819.5
3885,7.5
3886,326.5
3887,-0.5
3892,-0.5
3894,931.0
3895,-0.5
3896,3941.5
3897,-12.0
3898,69.5
3899,711.5
3900,-12.5
3901,-1.0
3902,362.0
3904,-12.5
3905,734.0
3906,-0.5
3907,38.5
3908,-1.0
3910,225.5
3911,66.0
3912,405.5
3913,-12.5
3915,135.5
3916,279.5
3917,1093.0
3918,653.0
3921,-1.5
3924,-6.0
3925,-12.0
3927,7675.5
3928,-3.0
3929,638.0
3930,-10.5
3931,273.0
3932,-22.5
3933,703.5
3934,-3.0
3935,-0.5
3936,69.5
3940,70.5
3942,-12.0
3943,-3.0
3944,-9.0
3946,202.0
3947,-19.5
3948,-1.5
3949,0.0
3951,0.0
3954,-22.5
3955,0.0
3957,-12.0
3958,-3.0
3959,-12.0
3960,-0.5
3961,-0.5
3962,465.5
3963,0.0
3964,-0.5
3966,-12.0
3968,474.5
3969,808.0
3970,54.0
3972,-12.0
3973,603.0
3975,-12.0
3976,235.5
3979,67.0
3980,-1.5
3982,-12.0
3983,-12.0
3984,495.5
3985,55.0
3986,141.5
3987,726.5
3991,-10.5
3992,-0.5
3993,-1.5
3994,13807.0
3995,385.5
3996,192.0
4000,0.0
4001,106.0
4002,-9.0
4003,-0.5
4005,-12.0
4006,0.0
4007,-12.0
4008,-12.0
4010,-0.5
4013,0.0
4014,-0.5
4015,-0.5
4016,-1.5
4017,455.0
4018,2017.5
4022,-13.0
4023,36.0
4024,-0.5
4025,-1.0
4026,-54.5
4027,-0.5
4029,-12.0
4030,38.0
4034,-12.0
4038,-1.0
4041,3964.0
4042,333.0
4043,0.0
4048,202.0
4049,-0.5
4050,0.0
4051,48.5
4052,-12.0
4053,7759.5
4054,220.5
4055,2455.5
4056,556.5
4057,-1.5
4058,1097.0
4059,-1.5
4060,375.5
4064,-13.0
4069,21.0
4070,70.0
4071,1108.5
4072,35.5
4074,5003.0
4075,0.0
4076,-1.0
4077,-0.5
4078,-1.5
4085,-12.0
4086,-12.0
4087,4361.5
4088,0.0
4089,211.5
4091,-12.0
4092,-12.0
4094,136.5
4095,-0.5
4100,-12.0
4101,-1.5
4102,632.5
4103,3453.0
4104,-1.5
4106,-12.0
4107,-13.0
4108,-12.0
4109,-12.0
4110,0.0
4111,-4.5
4114,-12.0
4115,-3.0
4116,0.0
4117,73.5
4118,-0.5
4121,-12.0
4122,-0.5
4123,445.0
4125,-0.5
4126,-1.5
4127,0.0
4128,71.5
4129,0.0
4130,403.0
4131,131.0
4134,35549.5
4135,37.5
4136,1824.5
4138,2029.5
4139,-1.5
4141,40.5
4142,171.5
4145,2273.5
4146,343.0
4149,54.5
4150,-1.0
4151,-1.0
4153,165.5
4154,60.5
4155,-6.0
4158,-24.0
4159,-1.0
4161,-12.0
4163,63.0
4164,-1.0
4165,-1.0
4171,-12.0
4173,-1.0
4174,234.0
4176,-12.0
4178,-30.0
4179,-4.5
4182,628.5
4183,-3.0
4184,0.0
4187,-12.0
4188,21.0
4194,442.0
4195,-12.0
4196,-1.5
4201,505.5
4205,18695.5
4208,373.5
4211,88.5
4212,536.0
4214,-12.0
4216,-0.5
4217,652.5
4218,-12.5
4221,-12.5
4222,-10.5
4223,76.0
4227,0.0
4228,330.5
4232,-12.0
4233,16.0
4234,-6.0
4235,-1.0
4236,-0.5
4238,43.0
4239,-27.0
4243,680.5
4244,54.5
4245,256.5
4246,72.5
4248,-12.5
4249,-3.0
4252,-12.0
4258,0.0
4259,537.0
4260,-28.5
4263,-33.5
4265,0.0
4266,-12.0
4267,953.5
4270,-12.5
4271,-1.5
4272,-1.0
4273,-0.5
4276,0.0
4277,51.0
4278,174.0
4279,-3.0
4280,-3.0
4281,333.5
4282,-12.0
4284,-30.0
4285,632.0
4289,-12.5
4290,651.0
4291,-12.0
4292,-3.0
4293,-1.5
4294,664.0
4296,-12.0
4297,111.5
4299,-1.5
4300,2715.0
4301,-12.5
4302,38.5
4303,33369.5
4304,-0.5
4305,745.5
4307,-12.0
4311,-1.5
4315,-12.0
4316,534.5
4318,422.0
4319,66.0
4320,72.0
4323,0.0
4324,-12.0
4328,-1.0
4329,-3.0
4330,212.0
4331,138.0
4332,-4.5
4333,-1.5
4335,556.5
4337,1564.0
4338,-0.5
4339,0.0
4340,1770.0
4341,456.0
4343,-12.0
4344,-12.0
4345,-12.0
4347,20345.0
4348,2163.0
4349,1643.5
4350,-0.5
4351,0.0
4352,726.5
4360,-12.0
4361,-12.0
4362,-12.0
4363,-13.5
4364,-1.5
4366,-12.0
4367,-12.5
4368,319.5
4369,1410.5
4370,-12.0
4372,1469.0
4373,348.5
4374,-3.0
4375,-7.5
4376,248.0
4377,-3.0
4380,-12.0
4381,-12.0
4382,-14.0
4384,384.0
4385,0.0
4386,-12.0
4387,-12.0
4388,-12.0
4389,3338.5
4390,105.0
4392,-12.0
4393,-12.0
4394,102.0
4395,0.0
4396,-1.0
4397,0.0
4398,-1.0
4400,1673.0
4401,-15.0
4402,0.0
4403,542.5
4404,95.5
4408,69.0
4409,-1.5
4410,-9.0
4414,-12.0
4415,-12.0
4416,151.0
4417,1508.5
4418,-1.5
4419,0.0
4422,-12.0
4423,-12.0
4425,3.0
4426,-9.0
4427,1728.5
4428,-0.5
4429,-3.0
4435,70.0
4436,-0.5
4438,9397.0
4439,518.0
4443,-0.5
4447,-14.5
4449,-12.0
4450,293.0
4451,-34.5
4452,39.0
4455,-13.5
4456,47.5
4460,-12.5
4461,190.0
4462,-19.5
4464,11897.0
4465,248.0
4467,48.0
4468,-3.0
4473,366.5
4475,0.0
4476,71.0
4480,16913.0
4481,0.0
4484,-1.5
4486,-4.5
4487,-3.0
4490,-12.0
4491,-9.0
4492,70.0
4496,44.0
4497,-1.5
4498,-7.5
4502,-12.0
4504,2385.5
4505,-0.5
4508,-0.5
4509,-0.5
4510,-1.5
4511,719.5
4512,-0.5
4513,-1.5
4514,-12.5
4516,-3.0
4519,-12.0
4521,-1.5
4527,615.0
4528,-27.0
4529,-4.5
4530,835.0
4531,291.0
4532,-0.5
4536,339.0
4537,1141.5
4538,-1.0
4541,613.5
4542,-3.0
4545,98.0
4546,-12.0
4549,607.5
4551,-12.0
4552,532.5
4553,-4.5
4554,-0.5
4555,-0.5
4557,-13.5
4558,-1.5
4563,-12.0
4564,-22.5
4565,5217.0
4566,-18.0
4567,-6.0
4568,0.0
4569,68.0
4570,-1.5
4573,-12.0
4574,-1.5
4575,-1.0
4576,246.0
4577,-31.5
4579,-0.5
4580,60.0
4581,2023.5
4582,175.5
4583,54.0
4584,0.0
4586,-33.5
4587,1493.5
4588,-47.5
4589,-21.5
4590,-12.0
4591,-18.0
4592,-24.5
4593,-21.0
4594,-18.5
4595,-13.5
4596,-21.0
4597,-17.0
4601,436.5
4602,-13.5
4604,-1.0
4605,116.0
4608,-12.0
4609,36.0
4611,-1.5
4612,-9.0
4614,-0.5
4615,-0.5
4618,-12.0
4622,562.0
4623,-3.0
4624,-35.0
4625,214.0
4628,-3.0
4634,0.0
4635,-18.0
4636,619.5
4639,0.0
4640,337.0
4641,952.0
4642,-12.0
4644,-3.0
4645,925.0
4646,1998.5
4651,69.0
4652,-3.0
4655,-12.0
4656,-12.0
4663,-1.5
4664,69.0
4668,13.5
4669,-12.0
4670,-12.0
4671,24.5
4672,226.5
4673,-3.0
4675,-12.0
4676,-3.0
4677,-3.0
4678,-1.0
4680,-12.0
4681,-1.5
4684,66.5
4685,-3.0
4686,-1.0
4687,-1.5
4688,-9.0
4690,22106.5
4692,-3.0
4693,-1.5
4694,334.0
4697,-33.0
4699,194.5
4701,1490.5
4702,1292.0
4704,1270.0
4707,35.5
4710,277.0
4711,43.0
4712,-1.5
4714,363.0
4715,-4.5
4716,12304.5
4718,-0.5
4719,-1.0
4720,489.5
4721,-0.5
4723,-3.0
4725,1713.0
4728,551.5
4729,11.0
4731,-12.5
4732,-7.5
4733,-28.5
4734,-31.5
4735,34.5
4737,-0.5
4739,0.0
4740,0.0
4744,-4.5
4747,-1.5
4748,10544.0
4752,-1.5
4755,-1.5
4756,415.0
4758,-6.0
4759,224.5
4765,142.5
4766,-38.0
4771,-0.5
4772,70.0
4773,-18.0
4774,356.5
4775,-6.0
4776,0.0
4779,-1.0
4780,0.0
4785,1561.0
4788,-12.0
4789,-12.0
4790,-12.0
4792,189.0
4793,-1.0
4796,-1.0
4798,-9.0
4799,-1.5
4800,-15.0
4801,117.5
4803,-4.5
4804,-15.0
4806,337.5
4807,-13.5
4808,340.0
4811,-13.5
4812,33.0
4813,126.5
4815,-16.0
4818,-45.0
4821,779.0
4823,-16.0
4824,-1.5
4826,-16.0
4827,84.0
4831,-1.5
4832,300.0
4833,-12.0
4834,118.5
4835,-4.5
4836,0.0
4837,-7.5
4839,-0.5
4840,-9.0
4843,-12.0
4844,346.0
4845,-1.5
4848,78.5
4852,-12.0
4855,-1.5
4856,4272.5
4857,-12.0
4858,-72.0
4861,-1.5
4862,0.0
4863,-0.5
4864,37.5
4865,-1.0
4866,-0.5
4867,-13.5
4869,-0.5
4870,-16.5
4871,72.0
4872,348.0
4873,-1.5
4874,-3.0
4875,-1.5
4877,3552.5
4878,4744.5
4879,-1.5
4882,-1.0
4886,508.0
4887,5537.0
4888,-3.0
4889,-1.5
4891,415.0
4893,447.0
4894,1386.0
4895,-7.5
4896,252.5
4897,-3.0
4898,-1.0
4899,-1.0
4902,-0.5
4904,-12.5
4905,-12.5
4906,94.5
4908,280.5
4909,198.0
4910,281.5
4913,-3.0
4914,-1.5
4916,418.0
4917,425.0
4918,-9.0
4920,162.0
4922,69.0
4925,834.5
4926,-1.0
4927,-3.0
4928,-0.5
4929,58.0
4930,-3.0
4931,-6.0
4932,-6.0
4933,-0.5
4934,0.0
4935,-1.0
4936,48.0
4937,-1.5
4939,-3.0
4941,-12.0
4942,108.0
4943,-12.0
4944,42.5
4946,1290.0
4951,-1.0
4952,50579.0
4954,-0.5
4956,1173.5
4957,161.0
4958,668.0
4959,-12.0
4960,-12.0
4961,0.0
4962,-7.5
4965,50.5
4966,-19.5
4967,128.0
4968,-13.5
4980,-4.5
4984,51.0
4985,-1.5
4986,-1.5
4987,-10.5
4988,759.0
4991,0.0
4992,0.0
4994,0.0
4995,-12.0
4996,129.5
4997,-0.5
4998,-13.5
5005,-1.5
5006,-24.0
5007,-38.0
5011,-4.5
5012,606.5
5013,235.0
5014,-12.0
5015,71.0
5016,-9.0
5017,-1.5
5018,-1.5
5020,-9.0
5021,-9.0
5022,196.5
5024,385.5
5025,0.0
5027,-27.0
5028,0.0
5030,-1.5
5034,-22.5
5035,-1.0
5036,2246.5
5037,-7.5
5040,2209.5
5044,-0.5
5045,-1.5
5047,-12.0
5048,0.5
5051,143.0
5052,925.5
5053,-12.0
5054,354.0
5055,-1.0
5056,134.5
5057,66.0
5058,-12.0
5059,-1.5
5060,0.0
5061,-0.5
5062,-4.5
5063,-1.0
5065,-54.5
5067,0.0
5068,-0.5
5069,-31.5
5071,-1.5
5072,0.0
5073,96.5
5075,-12.0
5076,66.0
5077,-1.0
5079,-12.0
5080,129.5
5081,0.0
5084,-12.5
5085,-51.5
5086,-12.0
5089,-1.0
5090,-1.5
5091,-3.0
5093,-1.5
5094,-10.5
5096,-12.0
5097,269.0
5098,-12.0
5099,-1.0
5103,-12.0
5104,-12.0
5105,-1.5
5106,-1.0
5110,-1.0
5111,0.0
5112,-1.0
5113,-1.5
5115,408.5
5116,49.5
5117,1340.0
5121,407.0
5122,1504.0
5129,2511.5
5130,658.0
5134,-7.5
5135,-9.0
5137,1623.0
5138,-12.0
5140,-0.5
5141,0.0
5145,-12.0
5146,43.0
5148,-1.5
5149,-1.5
5156,60.0
5157,-1.0
5158,203.0
5165,720.5
5166,-1.5
5167,-1.5
5170,3.0
5171,-9.0
5175,-72.0
5177,-1.0
5181,-0.5
5182,-1.5
5183,-0.5
5184,0.0
5187,87.5
5189,12.0
5193,-13.5
5194,-15.0
5195,42.0
5197,82.5
5199,309.5
5200,139.5
5203,-1.5
5204,273.0
5206,888.5
5207,-19.5
5210,-14.5
5211,0.0
5213,36.0
5214,-4.5
5217,0.0
5218,69.0
5219,0.0
5220,0.0
5223,-40.0
5224,376.5
5228,783.0
5231,99.0
5232,-16.5
5233,-13.5
5239,-34.5
5240,-27.0
5242,-14.0
5245,-18.0
5246,-3.0
5248,-12.0
5250,-1.5
5252,74.5
5255,49.5
5256,122.5
5259,-53.0
5260,-24.0
5262,-0.5
5264,217.0
5270,-12.5
5271,-7.5
5273,-1.5
5275,206.0
5276,139.5
5280,1490.5
5283,-25.5
5284,-7.5
5287,-0.5
5288,1921.0
5293,-3.0
5294,51.5
5295,23.5
5296,-1.0
5297,-59.0
5300,1058.0
5301,-0.5
5305,95.0
5306,0.0
5308,-72.0
5309,201.0
5311,2577.0
5313,-72.0
5314,7.5
5315,106.0
5317,2181.0
5320,-4.5
5321,71.0
5322,-2.0
5325,-1.5
5327,54.0
5328,194.0
5329,-3.0
5330,-1.5
5331,-1.0
5333,-6.0
5334,934.5
5336,-38.5
5337,-9.0
5338,2028.5
5340,414.0
5344,20854.0
5348,0.0
5349,0.0
5352,-12.0
5354,0.0
5355,239.5
5356,-13.5
5358,-54.0
5361,-1.5
5364,41.0
5365,-57.0
5367,-12.0
5368,-10.5
5369,1394.5
5370,-13.0
5371,1921.5
5375,825.5
5376,-6.0
5378,-0.5
5380,4057.5
5381,8992.0
5382,28.5
5383,-0.5
5384,-3.0
5385,-30.0
5386,67.5
5389,2004.5
5391,43.5
5393,0.0
5394,-1.5
5397,-1.5
5400,2311.0
5401,-0.5
5404,431.0
5405,-1.0
5407,0.0
5408,0.0
5409,4641.0
5410,160.5
5411,13067.5
5414,-1.5
5415,1159.0
5416,-1.5
5419,0.0
5420,-1.5
5421,71.5
5422,93.0
5424,3013.0
5425,17.0
5428,813.0
5429,49.5
5430,0.0
5431,-48.0
5432,20440.5
5433,-1.0
5434,-0.5
5435,5414.0
5436,1461.0
5437,170.5
5440,-6.0
5441,-1.0
5442,-1.0
5443,7457.5
5446,5589.0
5447,1150.5
5448,3332.0
5449,1019.5
5450,371.5
5451,5006.5
5453,-12.0
5455,0.0
5458,0.0
5459,-1.0
5462,-12.0
5463,-3.0
5467,68.0
5468,13708.0
5469,0.0
5470,228.0
5471,332.5
5472,-1.5
5475,-14.5
5476,-13.0
5478,-9.0
5479,34.5
5480,-1.5
5481,0.0
5484,-4.5
5485,-9.0
5491,1932.5
5492,347.5
5497,-0.5
5500,6527.0
5501,-0.5
5508,61.0
5510,5807.5
5513,154.5
5514,126.0
5515,-3.0
5521,-12.5
5525,-0.5
5526,1171.5
5528,-1.0
5532,1378.5
5533,69.0
5537,319.5
5539,-6.0
5540,20.0
5541,-1.0
5542,1477.5
5543,333.0
5544,-12.5
5546,-4.5
5547,-23.5
5548,-12.0
5550,444.5
5551,1330.5
5555,99.0
5558,-0.5
5559,138.5
5560,-3.0
5561,-1.5
5563,-12.5
5564,-12.0
5566,0.0
5567,-1.5
5568,-30.0
5569,-12.0
5570,2549.0
5571,-22.5
5572,-1.0
5574,-12.5
5576,102.5
5577,325.5
5578,-0.5
5583,-26.5
5585,-1.0
5589,-12.0
5590,-1.5
5591,432.0
5592,514.0
5593,-1.5
5598,-12.5
5600,66.5
5601,2153.0
5602,604.5
5603,-1.5
5610,375.5
5611,0.0
5612,703.5
5613,-4.5
5619,333.0
5625,0.0
5626,244.5
5627,0.0
5631,-12.0
5634,6009.0
5635,-1.5
5642,153.0
5643,-0.5
5644,468.0
5646,-28.5
5648,12088.0
5652,1661.5
5653,737.0
5654,0.0
5657,420.5
5659,-12.0
5660,407.5
5661,-0.5
5665,-1.5
5666,1720.5
5667,629.5
5668,504.0
5673,616.5
5674,230.5
5675,-1.0
5676,-12.5
5678,0.0
5683,-10.5
5684,41.5
5685,14569.0
5686,-1.0
5687,-12.0
5689,40.0
5690,-1.5
5691,-1.5
5692,-0.5
5695,-12.0
5696,-1.5
5697,403.0
5698,513.0
5703,271.0
5704,-1.5
5705,-1.0
5706,151.0
5707,0.0
5711,-1.5
5712,533.0
5717,144.0
5718,63.0
5725,-7.5
5726,349.0
5727,423.5
5728,1663.5
5729,1215.0
5730,204.0
5731,47.5
5732,738.0
5736,-12.0
5737,-9.0
5740,1800.5
5741,-0.5
5744,170.0
5748,1200.0
5753,0.0
5754,-4.5
5755,223.0
5762,-1.5
5765,-12.5
5766,79.5
5774,-1.0
5775,141.0
5776,301.5
5777,374.5
5779,264.0
5780,-1.5
5781,-6.0
5782,-3.0
5786,766.5
5788,57.0
5790,-12.0
5792,-18.0
5796,85.0
5797,2439.5
5800,0.0
5805,-0.5
5807,-3.0
5808,1103.5
5809,-12.0
5810,-12.5
5811,-1.5
5812,193.5
5814,17.0
5815,70.0
5816,-3.0
5818,-9.0
5819,-6.0
5820,0.0
5823,-12.5
5824,-0.5
5825,-12.0
5833,-1.5
5834,0.0
5835,-12.0
5836,0.0
5837,-15.0
5839,2055.0
5841,200.5
5842,-0.5
5843,-12.0
5844,-12.0
5846,-1.5
5847,1572.0
5848,-12.0
5849,-0.5
5850,912.0
5851,27.0
5852,-1.5
5855,216.0
5859,-9.0
5862,232.0
5863,-12.0
5864,-12.0
5865,116.0
5866,-12.0
5867,-13.0
5872,-21.5
5873,32.0
5874,-3.0
5875,-0.5
5876,244.0
5877,261.0
5878,-1.5
5879,157.5
5882,-12.0
5885,67.0
5886,-12.0
5887,-12.0
5888,-12.0
5889,69.0
5891,1012.5
5892,-2.0
5893,70.0
5894,273.5
5895,-2.0
5897,2388.5
5899,-1.5
5900,-0.5
5902,-12.0
5904,0.0
5905,-1.0
5907,-12.0
5908,-12.0
5909,69.0
5910,119.5
5911,40.0
5915,47.0
5918,194.5
5919,-1.5
5924,221.5
5925,-0.5
5926,1386.5
5927,1967.0
5928,-0.5
5931,-12.0
5932,47.5
5933,48.0
5934,2206.0
5935,-1.5
5941,945.5
5942,-13.0
5943,-12.5
5944,-12.0
5949,8616.0
5950,-1.0
5951,-1.5
5952,-0.5
5956,823.0
5957,205.0
5958,-1.5
5959,-1.5
5962,-1.0
5963,187.0
5964,297.0
5966,-12.0
5969,391.5
5970,1635.5
5971,0.0
5972,-1.0
5973,-0.5
5976,3168.5
5977,-7.5
5978,191.0
5982,-14.0
5983,-12.0
5984,-1.0
5991,8088.0
5992,0.0
5993,-1.0
5996,-34.5
5999,14957.0
6000,-3.0
6002,666.5
6003,-9.0
6004,0.0
6005,-1.0
6006,1643.5
6007,-1.0
6008,399.0
6009,-3.0
6010,-15.0
6011,-13.5
6012,-13.0
6013,63.0
6014,537.5
6015,2308.5
6016,1495.5
6017,0.0
6018,-15.0
6022,1170.5
6023,20.5
6027,2432.5
6030,210.5
6032,389.0
6033,1066.5
6040,757.0
6041,-12.0
6043,-9.0
6044,2382.5
6045,-1.5
6048,165.0
6049,46.5
6054,2281.0
6056,-12.0
6060,71.5
6061,1741.0
6062,-3.0
6063,64.5
6065,-1.0
6067,-6.0
6068,-13.5
6069,35.5
6070,1025.0
6071,-10.5
6072,88.5
6073,-27.0
6074,988.0
6078,-18.5
6079,94.5
6080,360.0
6081,-0.5
6082,-0.5
6083,165.0
6086,61.0
6087,19350.0
6088,2828.5
6096,182.5
6097,1673.0
6098,42.0
6099,0.0
6101,-12.0
6102,-0.5
6108,41.0
6109,-22.5
6110,81.5
6111,71.0
6113,-18.0
6115,1314.0
6116,447.5
6117,1073.0
6121,-7.5
6122,-3.0
6124,-12.0
6125,-12.0
6126,-12.0
6127,-12.0
6128,-12.0
6129,-12.0
6130,103.5
6131,-12.0
6133,269.5
6134,567.5
6135,430.0
6136,-0.5
6137,0.0
6139,3346.0
6140,-12.0
6141,-12.5
6142,281.0
6143,-0.5
6145,-13.0
6146,-4.5
6147,296.5
6148,-1.0
6149,66.5
6150,-0.5
6151,-6.0
6154,5128.5
6155,755.5
6156,92.0
6157,172.0
6159,-13.0
6161,-1.5
6162,-12.0
6163,66.0
6169,-1.5
6175,62.0
6177,185.0
6178,-7.5
6179,39.0
6180,-18.0
6181,1822.5
6182,-16.5
6183,759.0
6184,-16.5
6185,-16.5
6188,970.0
6189,-8.5
6190,1338.0
6191,2201.0
6193,0.0
6194,0.0
6196,-12.0
6197,-12.0
6198,1345.0
6199,-12.0
6200,-3.0
6202,-39.0
6203,-12.5
6204,-18.5
6206,-12.0
6207,-12.0
6208,-12.0
6209,-12.0
6211,-9.0
6212,1114.5
6213,-12.0
6214,-14.0
6215,-12.0
6216,330.0
6217,-1.0
6218,1089.5
6219,-1.5
6220,15612.0
6222,-12.0
6223,-0.5
6224,63.5
6225,-47.5
6226,-12.5
6227,-12.5
6228,-19.0
6229,32.0
6230,-33.5
6231,-12.0
6232,-36.0
6233,-21.5
6234,-21.0
6235,-21.0
6236,141.0
6237,-13.0
6238,-15.0
6239,-17.5
6240,403.0
6241,-14.5
6246,-48.0
6248,-12.0
6249,-17.5
6250,-32.0
6251,445.0
6252,-4.5
6254,-12.0
6255,-10.5
6256,236.5
6257,1025.0
6258,216.0
6259,-12.5
6261,-0.5
6264,-1.0
6267,-1.5
6268,-1.5
6269,-3.0
6270,665.0
6272,-4.5
6273,-4.5
6274,122.5
6275,-13.0
6277,184.5
6278,1159.0
6279,-1.0
6280,-1.0
6281,69.0
6282,559.0
6289,5071.0
6290,-9.0
6292,1402.0
6294,-12.0
6295,1386.0
6296,312.5
6297,0.0
6298,1019.5
6302,-7.5
6303,3355.0
6306,397.5
6307,2003.0
6308,430.0
6310,-23.5
6311,-7.5
6313,-47.0
6314,29020.5
6315,113.5
6316,350.0
6318,-33.0
6319,-38.5
6321,0.0
6325,-12.0
6326,-12.0
6329,-0.5
6330,-1.5
6335,-12.0
6337,-0.5
6338,-1.0
6339,-1.5
6341,-12.0
6342,-0.5
6343,3560.0
6351,7.0
6352,-12.0
6353,263.5
6354,47.5
6357,2417.5
6358,10205.0
6359,-1.5
6360,-22.5
6362,-12.0
6363,5456.0
6364,-1.5
6366,4273.0
6368,0.0
6370,-12.0
6371,4277.5
6372,-12.0
6376,-1.5
6377,-0.5
6378,2286.0
6385,-12.5
6386,-38.5
6389,-12.5
6391,667.0
6392,137.5
6393,-3.0
6394,-0.5
6398,-12.5
6399,-12.5
6400,200.5
6401,-33.0
6402,-12.0
6404,537.0
6405,49.5
6406,4178.0
6410,-12.0
6411,-38.0
6414,1070.5
6415,-12.0
6419,-12.0
6421,-1.0
6426,-3.0
6427,141.0
6430,659.0
6431,-0.5
6434,-12.5
6436,21.0
6437,-12.0
6439,198.0
6440,-3.0
6441,0.0
6442,-3.0
6443,46.5
6444,240.0
6445,-22.5
6448,419.5
6452,79.5
6453,263.0
6454,-0.5
6455,-12.0
6458,229.5
6461,-16.0
6462,-12.0
6464,0.0
6465,277.5
6466,1775.5
6467,-16.5
6470,-13.0
6471,102.5
6472,33.0
6477,-1.5
6482,232.5
6483,-25.5
6484,-0.5
6494,-1.5
6495,60.0
6496,-1.5
6497,75.0
6498,-38.5
6503,69.0
6505,-4.5
6506,-1.0
6509,-54.0
6510,-15.5
6512,-12.0
6513,96.0
6514,25.0
6515,51.0
6516,-10.5
6517,-15.0
6519,-0.5
6523,1308.0
6524,97.5
6525,3730.0
6526,138.0
6527,-10.5
6528,-0.5
6530,299.0
6531,-12.0
6533,792.0
6534,-1.5
6535,351.5
6536,140.5
6538,-12.0
6543,-1.5
6544,-15.0
6547,350.5
6550,1157.0
6551,587.0
6554,-72.0
6555,-12.0
6559,263.0
6560,1382.0
6562,-12.0
6564,463.5
6565,713.0
6566,0.0
6568,-1.5
6569,-0.5
6570,-12.0
6571,1599.0
6572,475.0
6573,-1.5
6575,-12.0
6577,-0.5
6579,503.5
6580,-1.0
6581,-0.5
6586,-1.5
6587,430.0
6590,-14.5
6592,128.0
6595,-12.0
6596,1877.0
6597,-1.0
6598,-1.5
6603,-1.0
6604,3414.0
6605,42.0
6609,818.0
6610,-6.0
6611,2632.0
6612,-16.5
6613,-21.0
6614,-1.5
6617,-0.5
6618,-1.0
6621,-15.0
6624,18.0
6625,10022.0
6626,-16.5
6627,63.0
6631,67.0
6632,0.0
6633,-12.0
6634,12.0
6636,-3.0
6638,-1.5
6645,2257.5
6646,-29.5
6649,350.5
6650,-1.0
6653,-0.5
6656,-12.5
6658,-3.0
6665,134.0
6667,257.5
6668,702.0
6672,35963.0
6675,-4.5
6680,599.0
6681,-0.5
6687,-0.5
6688,5771.5
6691,-4.5
6692,-1.5
6693,1958.0
6694,364.5
6695,-6.0
6698,-1.0
6699,397.5
6701,0.0
6705,1605.0
6706,311.5
6707,-3.0
6711,5293.0
6712,0.0
6715,-12.0
6716,-1.5
6719,-9.0
6720,-1.5
6721,-0.5
6726,445.5
6727,-1.0
6728,33.0
6729,-15.0
6730,-15.0
6731,82.0
6736,1492.0
6737,-1.0
6738,242.0
6743,-66.0
6744,-1.5
6745,-1.5
6746,1502.5
6748,18.0
6749,-72.0
6751,0.0
6752,-50.0
6753,634.0
6756,1584.0
6757,870.5
6759,-1.5
6760,-0.5
6766,684.0
6768,-12.0
6772,-12.0
