Facebook_news_id (by day),Facebook_avg_popularity (by day)
3676,1967.0
3677,-72.0
3678,413.0
3681,-12.0
3683,887.5
3685,743.5
3686,905.0
3687,-1.5
3688,-2.5
3690,-12.5
3691,271.5
3692,220.5
3693,274.5
3694,58.0
3695,105.0
3697,248.5
3698,9552.5
3700,100.5
3702,-65.0
3703,588.0
3705,-12.5
3706,160.0
3707,24265.0
3711,1222.0
3712,-66.5
3713,177.0
3714,-12.5
3716,-66.0
3719,8200.0
3720,-72.0
3722,1125.5
3726,-64.5
3727,48.0
3728,-0.5
3731,-12.0
3733,11442.5
3734,221.5
3735,149.0
3736,24.0
3745,-4.5
3746,550.5
3748,141.5
3749,194.0
3750,123.0
3751,1162.0
3752,42.0
3753,29.0
3755,1533.0
3756,0.0
3757,2835.5
3761,-5.5
3763,-14.5
3764,51.0
3765,11321.0
3767,430.5
3769,1078.5
3771,-8.5
3772,55.0
3776,553.5
3778,677.0
3779,1965.0
3784,-10.5
3785,-1.0
3787,156.5
3788,18.5
3789,38.0
3790,677.5
3792,-12.5
3793,4927.5
3795,144.5
3796,174.0
3797,0.0
3799,315.0
3800,-0.5
3804,126.0
3805,5810.5
3806,274.5
3809,-13.0
3810,10735.0
3812,64.5
3813,540.5
3814,28.0
3803,305.0
3816,-14.0
3817,-1.0
3818,636.5
3819,138.5
3823,-14.5
3825,47279.0
3826,3438.0
3828,-12.0
3830,3945.0
3831,533.0
3832,914.5
3835,3588.5
3836,161.0
3837,117.0
3843,263.0
3845,1013.0
3846,-0.5
3847,500.5
3848,2399.5
3852,126.0
3853,1438.5
3855,1758.0
3856,159.0
3857,3734.0
3858,7846.5
3859,71.5
3860,204.5
3862,-12.0
3863,-12.0
3866,66.0
3867,116.5
3869,-12.0
3870,-12.0
3871,453.0
3872,301.5
3873,212.5
3874,2868.0
3875,6130.0
3876,633.0
3877,227.5
3880,775.5
3881,399.5
3885,-11.5
3886,49.0
3887,481.5
3892,287.5
3894,15460.0
3895,-8.0
3896,3276.0
3897,-19.5
3898,556.0
3899,287.5
3900,-19.5
3901,121.5
3902,851.0
3904,142.0
3905,655.0
3906,-6.0
3907,124.0
3908,936.5
3910,1418.0
3911,121.5
3912,109.0
3913,160.0
3915,494.5
3916,169.0
3917,895.5
3918,3338.0
3921,404.0
3924,401.0
3925,-13.5
3927,140.0
3928,-4.0
3929,537.0
3930,97.0
3931,8079.0
3932,145.0
3933,2082.5
3934,2824.0
3935,118.0
3936,133.0
3940,64.0
3942,-12.5
3943,183.5
3944,-9.0
3946,137.5
3947,85.5
3948,123.0
3949,-5.5
3951,62.0
3954,110.0
3955,47.0
3957,505.5
3958,-6.5
3959,-15.5
3960,133.5
3961,1575.0
3962,55.0
3963,-3.0
3964,30.0
3966,-14.5
3968,1719.0
3969,316.0
3970,496.5
3972,-14.0
3973,477.5
3975,1283.0
3976,8021.0
3979,2313.5
3980,-2.0
3982,-12.5
3983,-12.5
3984,598.5
3985,1619.0
3986,0.0
3987,6625.5
3991,-11.0
3992,1321.0
3993,-2.0
3994,14486.5
3995,55.0
3996,-1.0
4000,559.5
4001,328.0
4002,54.0
4003,131.5
4005,-12.0
4006,50.0
4007,48.0
4008,-12.0
4010,-0.5
4013,0.0
4014,124.0
4015,-0.5
4016,50.5
4017,52.5
4018,107718.0
4022,-13.0
4023,-18.0
4024,71.0
4025,-1.0
4026,78.5
4027,342.5
4029,106.5
4030,135.0
4034,-12.0
4038,354.0
4041,1421.5
4042,553.0
4043,215.5
4048,431.0
4049,71.0
4050,62.0
4051,2234.5
4052,339.0
4053,26328.5
4054,157.0
4055,1235.5
4056,219.5
4057,-1.5
4058,4659.5
4059,116.0
4060,38.0
4064,-13.0
4069,346.5
4070,205.0
4071,1107.5
4072,126.0
4074,1914.0
4075,0.0
4076,100.5
4077,479.5
4078,-1.5
4085,-12.0
4086,-12.0
4087,6016.0
4088,0.0
4089,1149.5
4091,657.5
4092,-12.0
4094,221.5
4095,1721.0
4100,2122.0
4101,66.5
4102,557.0
4103,916.5
4104,139.5
4106,121.5
4107,-13.0
4108,-12.0
4109,-12.0
4110,0.0
4111,426.5
4114,-12.0
4115,402.5
4116,118.5
4117,5653.0
4118,66.0
4121,-12.0
4122,-0.5
4123,389.5
4125,275.5
4126,257.5
4127,0.0
4128,136.5
4129,37.5
4130,744.5
4131,202.5
4134,13817.0
4135,508.5
4136,4518.0
4138,1618.5
4139,139.5
4141,-3.0
4142,63.5
4145,8601.5
4146,373.0
4149,2600.5
4150,-1.5
4151,69.0
4153,205.0
4154,999.0
4155,-6.0
4158,70.5
4159,34.0
4161,-12.5
4163,130.5
4164,70.0
4165,36.0
4171,123.5
4173,66.5
4174,273.5
4176,17.5
4178,3079.5
4179,127.5
4182,986.5
4183,97.0
4184,3624.5
4187,105.0
4188,762.0
4194,734.5
4195,30.5
4196,1622.5
4201,1226.0
4205,20596.5
4208,48.0
4211,955.0
4212,1637.0
4214,-12.0
4216,48.0
4217,6849.5
4218,-13.5
4221,-12.5
4222,526.5
4223,574.0
4227,209.0
4228,104.0
4232,-12.0
4233,42.0
4234,120.0
4235,323.5
4236,-2.5
4238,128.5
4239,-28.5
4243,230.5
4244,-1.0
4245,850.5
4246,-12.0
4248,-13.0
4249,172.0
4252,-12.0
4258,67.0
4259,811.5
4260,-28.5
4263,-33.5
4265,0.0
4266,-12.0
4267,2765.0
4270,-12.5
4271,69.0
4272,-1.0
4273,67.0
4276,0.0
4277,50.0
4278,1800.5
4279,65.0
4280,-3.0
4281,498.5
4282,-12.0
4284,12.0
4285,1488.5
4289,-12.5
4290,420.0
4291,-12.0
4292,311.0
4293,69.0
4294,298.5
4296,-12.0
4297,139.5
4299,139.5
4300,68.0
4301,-12.5
4302,2108.0
4303,39161.5
4304,142.0
4305,12.0
4307,48.0
4311,202.0
4315,-12.0
4316,401.5
4318,2272.0
4319,121.0
4320,969.5
4323,391.5
4324,106.5
4328,64.0
4329,66.0
4330,57.0
4331,1638.5
4332,327.0
4333,-1.5
4335,-12.5
4337,2254.5
4338,385.5
4339,260.5
4340,6255.5
4341,635.5
4343,-17.5
4344,91.5
4345,241.0
4347,8021.5
4348,1684.0
4349,2440.0
4350,123.0
4351,224.0
4352,638.0
4360,38.0
4361,185.5
4362,-17.0
4363,20.5
4364,262.5
4366,367.5
4367,-17.0
4368,254.0
4369,1534.0
4370,41.0
4372,894.0
4373,993.5
4374,578.0
4375,-10.5
4376,440.5
4377,257.0
4380,-15.0
4381,-15.0
4382,-17.0
4384,372.5
4385,67.0
4386,-14.5
4387,-14.5
4388,-14.5
4389,2250.0
4390,11096.0
4392,-14.0
4393,101.0
4394,-16.0
4395,55.5
4396,-2.5
4397,4203.5
4398,157.5
4400,3745.0
4401,-16.5
4402,119.5
4403,543.5
4404,-2.5
4408,126.0
4409,546.5
4410,-9.5
4414,-12.5
4415,-12.5
4416,993.5
4417,618.0
4418,128.5
4419,0.0
4422,-12.0
4423,-12.0
4425,2.0
4426,115.5
4427,1279.5
4428,-1.0
4429,334.0
4435,1391.0
4436,70.5
4438,1181.0
4439,468.0
4443,583.5
4447,-15.0
4449,-12.0
4450,276.5
4451,-34.5
4455,6054.5
4456,283.5
4460,103.0
4452,90.0
4461,791.0
4462,-20.0
4464,275.5
4465,66.0
4467,745.0
4468,348.5
4473,393.5
4475,160.5
4476,3962.0
4480,19210.0
4481,227.5
4484,343.0
4486,-4.5
4487,198.5
4490,1463.5
4491,477.5
4492,210.0
4496,677.0
4497,69.0
4498,57.0
4502,-12.0
4504,7820.0
4505,8517.5
4508,1442.5
4509,211.0
4510,1097.0
4511,651.5
4512,423.0
4513,69.0
4514,-12.5
4516,-3.0
4519,-12.0
4521,403.5
4527,1247.0
4528,-27.0
4529,40.0
4530,3556.5
4531,-1.5
4532,9814.0
4536,883.0
4537,588.5
4538,73.0
4541,-0.5
4542,129.0
4545,343.5
4546,-12.0
4549,2405.0
4551,411.5
4552,20.0
4553,-4.5
4554,-0.5
4555,66.5
4557,2084.0
4558,776.5
4563,-13.5
4564,153.5
4565,24156.0
4566,-19.0
4567,98.0
4568,284.0
4569,-0.5
4570,454.5
4573,-12.5
4574,211.0
4575,140.0
4576,2418.0
4577,297.0
4579,128.5
4580,1410.0
4581,63.0
4582,87.5
4583,0.0
4584,0.0
4586,-33.5
4587,3192.5
4588,-47.5
4589,-21.5
4590,-12.0
4591,-18.0
4592,-24.5
4593,-21.0
4595,-13.5
4596,1810.0
4597,-17.0
4594,-19.5
4601,1084.5
4602,-14.0
4604,1301.0
4605,3932.0
4608,222.5
4609,34.0
4611,68.0
4612,115.5
4614,-0.5
4615,-0.5
4618,-12.5
4622,600.5
4623,4777.0
4624,-35.0
4625,766.0
4628,402.0
4634,289.5
4635,2995.0
4636,-1.5
4639,0.0
4640,-1.0
4641,1452.0
4642,-12.0
4644,387.5
4645,572.5
4646,1764.5
4651,185.0
4652,107.0
4655,-13.0
4656,-13.0
4663,3701.0
4664,-1.5
4668,1765.0
4669,-12.0
4670,-12.5
4671,82.0
4672,142.5
4673,1550.0
4675,218.0
4676,181.0
4677,66.0
4678,-1.0
4680,-12.0
4681,69.0
4684,208.0
4685,-4.0
4686,-2.0
4687,184.5
4688,-10.0
4690,10829.0
4692,-3.5
4693,2556.5
4694,3571.0
4697,279.0
4699,359.0
4701,54.0
4702,510.0
4704,464.0
4707,216.0
4710,809.5
4711,384.0
4712,223.5
4714,686.5
4715,393.0
4716,33981.5
4718,544.5
4719,236.5
4720,1562.5
4721,125.0
4723,566.0
4725,3223.0
4728,1267.0
4729,144.5
4731,63.0
4732,-21.5
4733,16.5
4734,60.5
4735,916.5
4737,-14.0
4739,105.0
4740,-13.0
4744,58.0
4747,141.5
4748,3226.5
4752,-13.0
4755,47.0
4756,1070.0
4758,39.0
4759,34.0
4765,551.5
4766,4.5
4771,-8.0
4772,-7.5
4773,260.5
4774,2585.0
4775,-12.5
4776,7905.5
4779,23658.0
4780,-6.0
4785,941.5
4788,399.5
4789,-17.5
4790,37.0
4792,7906.5
4793,22977.5
4796,-5.5
4798,30.0
4799,214.0
4800,282.5
4801,106.0
4803,-7.5
4804,183.0
4806,108.0
4807,189.0
4808,448.5
4811,-16.0
4812,334.5
4813,24.0
4815,17549.0
4818,234.0
4821,1762.0
4823,-17.0
4824,3177.0
4826,-16.5
4827,255.0
4831,172.0
4832,929.0
4833,-12.0
4834,552.0
4835,-5.5
4836,134.0
4837,-8.0
4839,-0.5
4840,-9.0
4843,-12.0
4844,852.0
4845,129.0
4848,267.5
4852,183.0
4855,139.5
4856,4150.0
4857,155.0
4858,-72.0
4861,-1.5
4862,0.0
4863,191.5
4864,199.0
4865,-1.0
4866,-0.5
4867,470.0
4869,-0.5
4870,162.0
4871,324.5
4872,64.5
4873,-1.5
4874,54.5
4875,823.0
4877,5685.0
4878,27327.5
4879,8055.5
4882,-1.0
4886,2288.0
4887,9176.5
4888,-3.0
4889,137.0
4891,247.0
4893,70.0
4894,36955.5
4895,56.0
4896,1485.5
4897,17.5
4898,280.0
4899,767.0
4902,349.5
4904,-12.5
4905,-12.5
4906,7647.5
4908,145.0
4909,798.5
4910,12542.5
4913,299.0
4914,-1.5
4916,460.5
4917,-1.0
4918,39.0
4920,11931.0
4922,47.5
4925,46.5
4926,548.5
4927,-3.0
4928,230.5
4929,288.5
4930,1053.5
4931,218.5
4932,60.0
4933,199.5
4934,555.0
4935,63.0
4936,70.0
4937,-1.5
4939,65.0
4941,107.5
4942,48.0
4943,48.0
4944,417.0
4946,3106.5
4951,-2.5
4952,19747.5
4954,323.0
4956,81006.0
4957,41241.5
4958,2651.5
4959,108.0
4960,-12.0
4961,863.5
4962,1158.0
4965,437.5
4966,-20.0
4967,-52.0
4968,-13.5
4980,552.5
4984,1237.0
4985,587.5
4986,-5.5
4987,-14.5
4988,17164.0
4991,2225.5
4992,-5.0
4994,129.0
4995,-14.0
4996,216.0
4997,-1.5
4998,4129.5
5005,-1.5
5006,120.0
5007,-41.0
5011,-4.5
5012,2855.0
5013,156.5
5014,196.5
5015,498.5
5016,-9.0
5017,-1.5
5018,139.5
5020,405.5
5021,-9.0
5022,0.0
5024,68.5
5025,0.0
5027,108.0
5028,70.0
5030,69.0
5034,76.5
5035,221.5
5036,3991.5
5037,57.0
5040,3554.5
5044,-1.0
5045,269.0
5047,-12.5
5048,2642.5
5051,983.0
5052,1972.0
5053,-12.0
5054,2683.0
5055,-1.0
5056,2752.5
5057,0.0
5058,-12.0
5059,67.0
5060,279.0
5061,69.0
5062,126.0
5063,275.5
5065,329.5
5067,138.0
5068,178.5
5069,-32.5
5071,418.0
5072,-0.5
5073,170.5
5075,-12.5
5076,58.0
5077,-1.0
5079,95.5
5080,1105.5
5081,86.5
5084,-13.5
5085,15557.5
5086,-13.0
5089,209.5
5090,938.0
5091,66.0
5093,69.0
5094,-10.5
5096,-12.0
5097,173.5
5098,-12.0
5099,453.0
5103,-12.5
5104,74.0
5105,684.5
5106,-1.0
5110,653.5
5111,16463.5
5112,207.0
5113,-1.5
5115,999.5
5116,6102.0
5117,12482.5
5121,2903.5
5122,102265.5
5129,2382.5
5130,2401.0
5134,328.0
5135,-9.5
5137,1322.5
5138,-12.5
5140,403.0
5141,0.0
5145,-12.0
5146,42.5
5148,113.0
5149,205.5
5156,542.0
5157,1389.0
5158,12429.0
5165,213.0
5166,-1.5
5167,69.0
5170,91.5
5171,-9.5
5175,-72.0
5177,294.5
5181,191.0
5182,124.0
5183,4756.5
5184,-0.5
5187,1010.0
5189,16831.5
5193,45.0
5194,-15.0
5195,65.0
5197,60.5
5199,38.5
5200,165.0
5203,-1.5
5204,191.5
5206,5097.0
5207,-19.5
5210,-14.5
5211,71.0
5213,64.5
5214,310.5
5217,295.0
5218,210.0
5219,230.0
5220,1368.0
5223,207.0
5224,122.0
5228,773.5
5231,182.5
5232,-16.5
5233,575.0
5239,115.5
5240,-27.0
5242,164.0
5245,-22.5
5246,-7.0
5248,-15.5
5250,-3.5
5252,1315.0
5255,531.5
5256,-2.5
5259,-54.0
5260,-25.0
5262,2540.0
5264,251.5
5270,40.0
5271,334.0
5273,-1.5
5275,1672.0
5276,1458.0
5280,575.5
5283,-14.5
5284,4333.0
5287,396.0
5288,5320.5
5293,-3.0
5294,505.5
5295,23562.0
5296,-1.0
5297,-33.0
5300,2666.5
5301,5784.5
5305,7128.0
5306,187.5
5309,5055.5
5311,8474.0
5313,-72.0
5314,14707.0
5315,-6.5
5317,52002.5
5320,-4.5
5321,222.5
5322,61.5
5325,-1.5
5327,436.0
5328,2133.0
5329,-3.5
5330,-1.5
5331,238.5
5333,17.0
5334,204.0
5336,102.0
5337,709.0
5338,4824.5
5340,2029.0
5344,11316.5
5348,119.5
5349,87.0
5352,37732.5
5354,58.5
5355,198.5
5356,219.0
5358,-54.0
5361,153.5
5364,-1.0
5365,-57.0
5367,47.0
5368,70.5
5369,1062.0
5370,-13.0
5371,1433.0
5375,1081.0
5376,1701.0
5378,2174.5
5380,2258.5
5381,6504.5
5382,134.5
5383,141.5
5384,113.0
5385,138.0
5386,942.0
5389,2435.0
5391,43945.0
5393,65.0
5394,203.5
5397,139.5
5400,8509.0
5401,-0.5
5404,2185.5
5405,70.0
5407,131.5
5408,0.0
5409,2398.5
5410,1622.5
5411,17334.5
5414,-1.5
5415,721.5
5416,65.0
5419,1358.0
5420,2349.5
5421,263.0
5422,13055.5
5424,53972.5
5425,-12.0
5428,1188.5
5429,434.5
5430,0.0
5431,-48.0
5432,10209.0
5433,-1.0
5434,-0.5
5435,27226.5
5436,-0.5
5437,-0.5
5440,-6.0
5441,367.5
5442,210.0
5443,548.0
5446,421.5
5447,1200.0
5448,94327.5
5449,-1.5
5450,49.0
5451,2888.0
5453,944.0
5455,0.0
5458,0.0
5459,70.0
5462,-12.0
5463,-3.0
5467,210.0
5468,1380.5
5469,12896.5
5470,202.0
5471,55.5
5472,124.0
5475,158.0
5476,-13.0
5478,-9.0
5479,1369.0
5480,83.0
5481,0.0
5484,195.5
5485,-9.0
5491,509.5
5492,198.5
5497,-0.5
5500,2709.5
5501,217.0
5508,1604.5
5510,10795.5
5513,710.5
5514,-22.5
5515,-3.0
5521,-12.5
5525,1824.5
5526,1514.0
5528,522.5
5532,1404.5
5533,205.0
5537,290.5
5539,-6.0
5540,254.5
5541,177.5
5542,9448.0
5543,842.5
5544,210.5
5546,-5.0
5547,14479.0
5548,47.0
5550,901.0
5551,15466.0
5555,1727.5
5558,488.0
5559,331.0
5560,30.0
5561,-3.5
5563,-14.5
5564,-14.0
5566,-1.5
5567,-3.0
5568,-31.5
5569,-13.5
5570,279.0
5571,170.5
5572,179.5
5574,-13.5
5576,802.5
5577,1090.5
5578,1464.5
5583,1184.0
5585,325.5
5589,-12.0
5590,-2.5
5591,2136.5
5592,2115.0
5593,-2.5
5598,157.5
5600,-1.0
5601,870.0
5602,1020.5
5603,67.5
5610,3311.5
5611,0.0
5612,271.0
5613,63.0
5619,968.0
5625,408.0
5626,687.5
5627,139.0
5631,-12.0
5634,340.5
5635,200.5
5642,348.0
5643,-0.5
5644,224.5
5646,-28.5
5648,715.5
5652,469.0
5653,2125.0
5654,349.5
5657,717.0
5659,396.0
5660,170.0
5661,70.0
5665,-1.5
5666,861.0
5667,2255.0
5668,4362.5
5673,1191.5
5674,581.0
5675,-1.0
5676,304.0
5678,1635.5
5683,45.0
5684,171.5
5685,59812.0
5686,665.5
5687,-15.0
5689,188.5
5690,-4.0
5691,64.0
5692,405.5
5695,-14.0
5696,65.0
5697,2220.5
5698,69.5
5703,999.5
5704,250.5
5705,104.5
5706,124.0
5707,757.0
5711,341.0
5712,313.5
5717,2066.5
5718,1346.0
5725,-8.0
5726,229.5
5727,89687.0
5728,363.0
5729,410.0
5730,10309.0
5731,910.0
5732,2889.0
5736,-12.0
5737,-9.0
5740,5567.5
5741,-0.5
5744,571.5
5748,695.0
5753,70.0
5754,59.0
5755,168.0
5762,131.5
5765,-12.5
5766,104.5
5774,69.0
5775,2252.0
5776,1145.5
5777,613.5
5779,3144.0
5780,723.5
5781,96.5
5782,688.0
5786,3453.5
5788,5589.0
5790,-12.0
5792,36.0
5796,1217.5
5797,1711.0
5800,0.0
5805,142.5
5807,-3.0
5808,61.0
5809,-12.0
5810,-12.5
5811,-1.5
5812,53.0
5814,-12.0
5815,354.0
5816,400.5
5818,216.0
5819,-6.0
5820,0.0
5823,-12.5
5824,141.5
5825,-12.0
5833,-1.5
5834,0.0
5835,214.0
5836,272.0
5837,-15.0
5839,266.0
5841,69.0
5842,168.0
5843,2308.0
5844,-13.0
5846,1295.5
5847,16797.0
5848,-12.5
5849,-0.5
5850,448.0
5851,1279.0
5852,30.0
5855,22.0
5859,266.5
5862,136.0
5863,106.5
5864,-12.5
5865,314.0
5866,-13.5
5867,-14.5
5872,-22.0
5873,210.5
5874,-3.0
5875,4183.0
5876,69.0
5877,2088.5
5878,-1.5
5879,240.5
5882,-12.0
5885,517.0
5886,-13.0
5887,-13.0
5888,-13.0
5889,3275.0
5891,248.5
5892,193.0
5893,-0.5
5894,581.5
5895,138.5
5897,2479.5
5899,69.0
5900,-0.5
5902,-12.0
5904,59.5
5905,-1.0
5907,42.0
5908,-12.0
5909,68.0
5910,28.5
5911,-41.0
5915,-12.5
5918,377.5
5919,265.5
5924,344.0
5925,181.0
5926,3431.0
5927,3537.0
5928,196.0
5931,23.5
5932,1245.5
5933,483.0
5934,2456.0
5935,194.0
5941,2561.5
5942,-17.0
5943,-16.5
5944,1952.0
5949,129434.0
5950,-4.5
5951,14252.5
5952,346.5
5956,565.0
5957,745.5
5958,4743.5
5959,1070.0
5962,34.5
5963,320.0
5964,226.5
5966,-14.5
5969,128.0
5970,1631.0
5971,-2.0
5972,273.0
5973,202.5
5976,1136.5
5977,117.0
5978,514.0
5982,41.0
5983,299.5
5984,294.5
5991,48989.0
5992,70.5
5993,3947.0
5996,-34.5
5999,33850.0
6000,1244.5
6002,666.0
6003,178.0
6004,-0.5
6005,69.0
6006,89.0
6007,4052.5
6008,-2.0
6009,456.5
6010,-15.5
6011,-14.0
6012,-13.5
6013,-4.5
6014,1005.0
6015,685.5
6016,26319.0
6017,0.0
6018,99.0
6022,2132.5
6023,145.5
6027,4530.5
6030,172.5
6032,287.5
6033,27276.5
6040,204.0
6041,-12.0
6043,1167.5
6044,1496.0
6045,-1.5
6048,9244.5
6049,-6.0
6054,4816.0
6056,-12.0
6060,596.5
6061,722.0
6062,-3.0
6063,466.0
6065,-1.0
6067,390.0
6068,347.0
6069,201.0
6070,490.0
6071,51.0
6072,236.0
6073,-27.0
6074,204.0
6078,-18.5
6079,954.0
6080,792.0
6081,365.0
6082,141.5
6083,6133.5
6086,161.5
6087,58947.0
6088,25410.5
6096,614.0
6097,945.5
6098,874.0
6099,-0.5
6101,40.5
6102,285.0
6108,5146.5
6109,-22.5
6110,69.5
6111,308.0
6113,784.0
6115,1899.5
6116,449.5
6117,698.0
6121,444.0
6122,272.0
6124,-12.0
6125,-12.0
6126,-12.5
6127,700.0
6128,-12.5
6129,-12.5
6130,809.5
6131,-12.5
6133,3839.5
6134,4206.0
6135,515.5
6136,-0.5
6137,0.0
6139,4350.0
6140,-12.0
6141,-12.5
6142,351.0
6143,-1.0
6145,-13.5
6146,272.5
6147,689.5
6148,210.0
6149,219.5
6150,876.5
6151,38.5
6154,1463.5
6155,1895.0
6156,770.0
6157,-2.0
6159,-14.5
6161,-2.5
6162,-13.0
6169,43.0
6163,204.0
6175,60.0
6177,405.5
6178,56.0
6179,93.0
6180,35.0
6181,-27.5
6182,17.0
6183,308.0
6184,-17.0
6185,24.0
6188,728.0
6189,129.0
6190,6730.0
6191,28322.5
6193,69.0
6194,132.5
6196,115.5
6197,-12.5
6198,572.0
6199,99.0
6200,-3.0
6202,-39.0
6203,-12.5
6204,-19.0
6206,-12.0
6207,-12.0
6208,-12.0
6209,-12.0
6211,-9.0
6212,7867.5
6213,-12.0
6214,-14.0
6215,-12.0
6216,409.5
6217,267.0
6218,253.0
6219,1046.5
6220,26894.5
6222,-12.5
6223,42.5
6224,709.0
6225,1.5
6226,-12.5
6227,-12.5
6228,-19.0
6229,31.5
6230,-33.5
6231,-12.0
6232,0.0
6233,-21.5
6234,-21.0
6235,-21.0
6236,8508.5
6237,-13.0
6238,-15.0
6239,-17.5
6240,392.0
6241,92.0
6246,-26.0
6248,-13.0
6249,-18.5
6250,-33.0
6251,592.0
6252,-5.0
6254,-12.5
6255,-10.5
6256,1354.5
6257,132.0
6258,712.0
6259,-13.5
6261,-1.0
6264,2150.5
6267,-1.5
6268,69.0
6269,-12.5
6270,453.5
6272,63.0
6273,63.0
6274,412.0
6275,478.0
6277,-2.5
6278,1620.0
6279,264.0
6280,64.0
6281,-2.5
6282,593.0
6289,661.5
6290,77.0
6292,2225.0
6294,-14.0
6295,2524.0
6296,1708.0
6297,-1.5
6298,15990.0
6302,2028.0
6303,921.0
6306,776.0
6307,392.0
6308,117.5
6310,-24.0
6311,184.5
6313,-47.0
6314,3823.0
6315,171.5
6316,69.5
6318,-34.0
6319,-39.5
6321,-0.5
6325,-12.5
6326,-12.5
6329,426.5
6330,413.5
6335,-12.0
6337,194.0
6338,-1.5
6339,46.5
6341,32.0
6342,130.5
6343,3484.0
6351,146.5
6352,119.0
6353,-2.0
6354,255.5
6357,9333.0
6358,20368.0
6359,55.0
6360,-23.0
6362,-12.5
6363,11240.0
6364,396.5
6366,8555.5
6368,133.5
6370,-15.5
6371,8503.5
6372,41.0
6376,198.0
6377,-3.5
6378,78738.5
6385,354.5
6386,-41.5
6389,-15.0
6391,1050.0
6392,918.0
6393,-5.0
6394,4416.5
6398,-14.5
6399,-14.5
6400,464.5
6401,-35.0
6402,27.5
6404,12726.0
6405,418.5
6406,3000.0
6410,1081.0
6411,-39.5
6414,2581.5
6415,2029.5
6419,-13.0
6421,139.5
6426,-3.0
6427,63.0
6430,925.0
6431,352.5
6434,-21.0
6436,62.5
6437,-20.0
6439,1801.5
6440,-10.5
6441,56.0
6442,-10.5
6443,4969.5
6444,725.5
6445,1328.0
6448,186.0
6452,390.0
6453,348.5
6454,63.0
6455,-18.5
6458,761.0
6461,-22.0
6462,-18.0
6464,-5.0
6465,2086.5
6466,787.0
6467,79.5
6470,-18.0
6471,505.5
6472,24.0
6477,733.5
6482,688.0
6483,-29.0
6484,-4.0
6494,110.5
6495,-8.0
6496,-3.5
6497,157.0
6498,-40.0
6503,193.0
6505,198.0
6506,70.0
6509,-54.0
6510,-15.5
6512,47.0
6513,63.0
6514,-18.0
6515,481.5
6516,44.5
6517,1105.5
6519,68.5
6523,726.0
6524,4341.5
6525,2332.0
6526,-3.0
6527,-10.5
6528,211.0
6530,341.0
6531,27.5
6533,528.5
6534,493.0
6535,417.5
6536,3071.0
6538,-14.0
6543,134.0
6544,-16.5
6547,324.5
6550,6015.5
6551,40673.0
6554,-72.0
6555,-12.0
6559,1165.0
6560,5585.5
6562,-12.0
6564,352.5
6565,10988.5
6566,0.0
6568,267.5
6569,-0.5
6570,41.0
6571,4083.0
6572,5478.5
6573,68.0
6575,161.0
6577,-0.5
6579,0.0
6580,350.0
6581,5669.5
6586,480.0
6587,273.0
6590,17.0
6592,668.0
6595,-13.0
6596,3361.0
6597,116.5
6598,172.0
6603,39.0
6604,1770.5
6605,156.0
6609,264.5
6610,58.5
6611,795.5
6612,127.5
6613,-21.0
6614,163.5
6617,876.5
6618,83.0
6621,-15.0
6624,63.0
6625,21162.0
6626,-16.5
6627,524.0
6631,250.5
6632,0.0
6633,-12.0
6634,-12.0
6636,-3.5
6638,-1.5
6645,1069.5
6646,-29.5
6649,138.0
6650,-20.0
6653,133.5
6656,-31.0
6658,81.0
6665,748.5
6667,1869.0
6668,1197.0
6672,12932.0
6675,-20.5
6680,2135.5
6681,142.5
6687,-15.5
6688,5957.5
6691,617.0
6692,320.0
6693,727.0
6694,-16.0
6695,-20.5
6698,541.0
6699,118.0
6701,45.0
6705,3204.0
6706,37.0
6707,96.0
6711,4015.0
6712,149.0
6715,256.5
6716,103.5
6719,-20.5
6720,46.0
6721,-12.0
6726,222.5
6727,108.0
6728,-15.0
6729,21.0
6730,-25.5
6731,411.5
6736,859.0
6737,3676.5
6738,203.5
6743,-72.0
6744,957.5
6745,355.0
6746,12.0
6748,38.5
6751,54.0
6752,-72.0
6753,5082.5
6756,561.5
6757,2150.0
6759,180.0
6760,-8.0
6766,662.5
6768,-19.0
6772,88.5
6773,-7.5
6777,-18.0
6779,452.0
6781,143.5
6782,62.0
6783,1731.0
6786,29.5
6787,5712.0
6788,1267.0
6789,-5.5
6790,130.5
6792,53.0
6794,321.0
6795,59.5
6796,6349.0
6798,-12.0
6799,89.5
6800,-3.0
6805,4146.0
6806,61.0
6808,202.0
6810,411.0
6811,62.5
6812,203.0
6813,28161.5
6814,5152.5
6816,1922.0
6817,810.0
6821,10.5
6823,311.0
6824,-1.0
6825,2837.0
6826,141.5
6828,41.5
6829,57.0
6835,70.5
6837,1653.0
6840,200.5
6842,65.5
6843,269.0
6844,133.5
6846,39.5
6848,43.5
6849,54.5
6850,62.5
6851,-2.0
6852,606.0
6853,141.0
6854,69.5
6856,1578.0
6861,70.5
6864,141.5
6867,-12.5
6869,27.0
6870,14597.0
6871,68.5
6872,249.5
6873,2333.0
6874,-25.5
6876,114.0
6878,69.0
6879,547.0
6880,71.5
6881,140.5
6883,413.5
6884,130.5
6885,-1.0
6886,-1.0
6887,-3.0
6895,144.0
6896,773.5
6897,903.0
6898,428.5
6899,-56.5
6900,29.5
6901,10338.5
6902,10.0
6903,5246.0
6904,3746.0
6905,2426.0
6906,-1.0
6907,70.0
6908,136.5
6909,302.5
6910,3082.5
6911,-13.5
6912,-13.0
