Facebook_news_id (by hour),Facebook_avg_popularity (by hour)
2817,9.916666666666666
2818,9.854166666666666
2819,58.625
2820,12.333333333333334
2821,8.645833333333334
2822,1.0625
2823,-0.8541666666666666
2829,42.875
2830,-0.5416666666666666
2831,-2.9166666666666665
2832,86.33333333333333
2834,-0.5208333333333334
2835,3.625
2836,57.145833333333336
2837,40.416666666666664
2838,25.708333333333332
2839,3.0
2840,-0.020833333333333332
2841,19.458333333333332
2842,3.5416666666666665
2844,150.41666666666666
2845,30.708333333333332
2846,5.75
2849,2.5625
2850,8.541666666666666
2851,7.395833333333333
2852,-0.0625
2853,-0.3125
2854,16.208333333333332
2855,33.4375
2856,5.541666666666667
2858,63.770833333333336
2859,2.8125
2860,0.0
2862,2.4375
2863,5.666666666666667
2864,0.0
2865,86.45833333333333
2866,314.4166666666667
2868,-0.020833333333333332
2869,2.875
2870,1.3541666666666667
2872,-0.8333333333333334
2873,67.22916666666667
2877,-0.125
2878,2.9166666666666665
2879,111.9375
2882,-0.020833333333333332
2883,2.875
2884,3.6875
2887,249.125
2890,5.8125
2891,0.0
2892,-2.4791666666666665
2893,16.5
2898,137.41666666666666
2905,13.020833333333334
2906,2.625
2907,6.208333333333333
2909,2.0833333333333335
2908,17.75
2919,-0.5208333333333334
2922,-0.5833333333333334
2923,47.3125
2928,16.645833333333332
2932,23.541666666666668
2933,742.1666666666666
2934,34.354166666666664
2938,5.791666666666667
2939,76.29166666666667
2942,22.0
2945,-3.0
2947,8.75
2949,2.8333333333333335
2950,266.2083333333333
2951,2.25
2954,-0.5833333333333334
2960,25.25
2961,144.47916666666666
2965,-0.5416666666666666
2966,142.04166666666666
2971,26.9375
2973,-0.9583333333333334
2974,-0.8125
2975,-3.0
2979,4.1875
2983,7.25
2984,18.895833333333332
2985,1.6666666666666667
2986,747.625
2987,-0.4583333333333333
2990,14.875
2991,-0.5
2993,-1.3333333333333333
2994,38.958333333333336
2995,-1.1041666666666667
2997,-0.8541666666666666
2998,-0.5
3003,4.875
3010,5.770833333333333
3011,6.291666666666667
3012,-0.2916666666666667
3014,-0.7916666666666666
3017,12.5625
3019,305.6875
3020,43.104166666666664
3023,-0.9583333333333334
3024,-0.20833333333333334
3027,10.75
3028,157.41666666666666
3029,2.5833333333333335
3030,27.4375
3032,143.35416666666666
3033,-0.6666666666666666
3034,3.8125
3035,38.9375
3036,0.3958333333333333
3040,14.229166666666666
3042,24.375
3046,61.104166666666664
3047,1.8958333333333333
3048,-0.5208333333333334
3049,2.0
3050,-0.5833333333333334
3051,-0.22916666666666666
3052,-0.5416666666666666
3053,-0.5416666666666666
2972,11.104166666666666
3060,500.4166666666667
3064,47.041666666666664
3065,2.8958333333333335
3066,2.5208333333333335
3067,28.4375
3069,11.875
3072,-0.5
3073,17.979166666666668
3074,-0.5
3075,5.5625
3076,18.6875
3077,35.333333333333336
3078,5.875
3079,14.875
3080,34.4375
3081,-0.020833333333333332
3084,-0.8541666666666666
3085,-0.5
3086,0.0
3087,-0.7708333333333334
3088,1.7916666666666667
3089,-0.625
3090,3.75
3094,2.7083333333333335
3095,4.729166666666667
3096,2.7083333333333335
3097,10.0625
3098,-0.3958333333333333
3100,4.0625
3104,34.0
3105,92.875
3108,319.3125
3109,4.270833333333333
3114,5.833333333333333
3115,8.4375
3116,115.4375
3117,138.6875
3118,-0.3333333333333333
3124,26.9375
3125,-0.5
3127,11.375
3128,70.125
3129,-0.5208333333333334
3130,-0.125
3131,5.4375
3135,0.10416666666666667
3136,10.395833333333334
3139,-0.5
3140,910.3125
3142,33.354166666666664
3143,2.7916666666666665
3144,5.770833333333333
3145,2.0625
3146,5.6875
3152,5.645833333333333
3153,55.541666666666664
3154,-0.08333333333333333
3155,44.270833333333336
3158,4.020833333333333
3159,-0.125
3162,20.208333333333332
3166,2.9375
3167,15.875
3172,-0.5
3173,-0.5208333333333334
3174,-0.5625
3180,12.625
3181,29.541666666666668
3182,94.27083333333333
3185,121.54166666666667
3186,49.645833333333336
3188,44.6875
3189,8.666666666666666
3190,1307.9583333333333
3191,19.625
3195,-0.5208333333333334
3196,-0.6666666666666666
3197,16.583333333333332
3198,89.54166666666667
3199,14.4375
3203,5.8125
3204,14.9375
3207,21.3125
3208,186.54166666666666
3209,2.4583333333333335
3210,-0.020833333333333332
3211,2.875
3216,5.1875
3217,13.854166666666666
3218,-0.125
3223,-0.08333333333333333
3224,93.625
3225,11.0625
3230,-0.6458333333333334
3231,21.875
3234,126.45833333333333
3235,0.8125
3236,3.0
3237,17.6875
3238,-0.5208333333333334
3239,-0.08333333333333333
3240,87.6875
3243,138.41666666666666
3244,1.9166666666666667
3245,0.0
3246,4.229166666666667
3249,-0.5833333333333334
3250,-0.10416666666666667
3251,8.375
3252,2.5208333333333335
3253,51.479166666666664
3254,2.7083333333333335
3255,5.666666666666667
3256,3.3541666666666665
3257,12.375
3259,-0.10416666666666667
3260,136.75
3261,-0.020833333333333332
3262,87.35416666666667
3263,8.75
3266,149.64583333333334
3267,7.0
3270,51.875
3271,57.604166666666664
3272,10.645833333333334
3273,8.75
3274,-0.0625
3276,23.104166666666668
3279,2.7083333333333335
3280,7.708333333333333
3281,4.729166666666667
3284,-0.125
3285,17.208333333333332
3286,7.041666666666667
3287,-0.7708333333333334
3288,7.083333333333333
3292,514.375
3293,66.39583333333333
3295,8.583333333333334
3296,0.0
3297,-0.375
3299,823.9166666666666
3300,-0.5
3301,46.020833333333336
3302,-0.020833333333333332
3303,5.208333333333333
3305,65.875
3306,39.854166666666664
3309,46.666666666666664
3310,-0.020833333333333332
3311,33.5625
3312,15.1875
3313,-0.6875
3314,-0.875
3315,46.5625
3319,-0.0625
3320,10.375
3321,8.125
3322,-0.0625
3325,-0.1875
3327,-0.7708333333333334
3328,7.208333333333333
3329,177.22916666666666
3330,10.708333333333334
3331,-0.5416666666666666
3332,5.291666666666667
3334,-0.125
3335,30.729166666666668
3336,9.916666666666666
3338,-0.2916666666666667
3339,2.8333333333333335
3340,-0.041666666666666664
3342,-0.4583333333333333
3343,-1.5416666666666667
3347,10.604166666666666
3349,8.166666666666666
3350,675.3958333333334
3352,12.875
3353,54.708333333333336
3354,14.625
3357,-0.8333333333333334
3359,5.708333333333333
3360,10.5
3368,-0.1875
3370,5.625
3371,-0.020833333333333332
3372,-0.5208333333333334
3374,-0.5
3375,196.64583333333334
3376,5.833333333333333
3378,-0.5
3379,90.14583333333333
3380,-0.5208333333333334
3383,8.916666666666666
3384,-0.020833333333333332
3385,-0.041666666666666664
3389,-0.5
3390,5.645833333333333
3391,14.75
3392,10.4375
3394,58.145833333333336
3395,210.39583333333334
3396,7.791666666666667
3397,2.5833333333333335
3398,70.3125
3400,21.0625
3401,5.5625
3402,2.75
3403,119.0625
3406,-0.8125
3409,3.6666666666666665
3410,2.2708333333333335
3413,-0.5
3414,203.54166666666666
3415,-0.041666666666666664
3419,-0.1875
3420,289.2708333333333
3424,8441.229166666666
3425,8.083333333333334
3426,-0.16666666666666666
3432,-0.75
3437,14.479166666666666
3438,696.0625
3439,16.979166666666668
3443,-0.041666666666666664
3446,-0.7083333333333334
3453,-0.5
3456,38.0
3457,2.5
3458,22.458333333333332
3459,5.979166666666667
3464,0.4375
3465,26.041666666666668
3466,11.354166666666666
3468,50.583333333333336
3469,2.75
3476,4.979166666666667
3477,25.3125
3478,5.8125
3484,13.770833333333334
3485,3.25
3488,13.041666666666666
3489,25.875
3491,994.5
3492,6.833333333333333
3493,51.354166666666664
3496,-0.5208333333333334
3498,192.97916666666666
3499,-0.3125
3500,0.0
3501,433.2083333333333
3503,237.375
3505,11.583333333333334
3506,11.375
3507,-0.0625
3508,68.66666666666667
3513,-0.7916666666666666
3514,-0.5416666666666666
3516,7.583333333333333
3517,4.604166666666667
3521,1.9583333333333333
3522,6.25
3523,-0.5208333333333334
3525,5.208333333333333
3526,-0.1875
3527,4.770833333333333
3529,6.25
3530,-0.6666666666666666
3533,15.708333333333334
3539,9.8125
3541,28.104166666666668
3542,-0.6875
3543,16.916666666666668
3546,23.375
3548,-0.5833333333333334
3549,1.2083333333333333
3552,17.791666666666668
3553,50.166666666666664
3554,267.5625
3561,-1.375
3562,52.208333333333336
3566,5.5625
3567,2.0416666666666665
3568,13.416666666666666
3569,7.895833333333333
3573,33.416666666666664
3575,147.16666666666666
3577,2459.5833333333335
3578,2.25
3581,4.875
3582,1432.7708333333333
3583,-0.3958333333333333
3584,45.020833333333336
3585,7.666666666666667
3586,45.3125
3587,-0.4583333333333333
3588,4.8125
3592,-0.375
3593,155.0625
3597,9.208333333333334
3598,9.270833333333334
3600,17.375
3601,2.4166666666666665
3602,13.395833333333334
3605,4.604166666666667
3606,15.333333333333334
3607,4.875
3609,5.75
3611,4.375
3614,4.416666666666667
3615,10.416666666666666
3619,20.6875
3620,-0.10416666666666667
3621,4.666666666666667
3622,-0.2916666666666667
3623,1.125
3627,126.41666666666667
3628,26.4375
3630,11.5
3631,86.75
3632,22.041666666666668
3633,0.375
3634,2.6666666666666665
3635,2.0
3636,54.458333333333336
3637,-1.375
3638,0.0
3641,52.5625
3642,-0.1875
3643,19.104166666666668
3645,14.625
3646,798.7916666666666
3647,25.166666666666668
3648,-0.10416666666666667
3650,0.75
3652,-0.10416666666666667
3653,5.125
3655,34.083333333333336
3657,5.4375
3658,10.020833333333334
3659,2.4791666666666665
3660,-0.5
3661,14.0
3662,-0.6041666666666666
3665,-0.125
3666,29.791666666666668
3667,-0.25
3668,0.0625
3669,2.9166666666666665
3670,-1.7916666666666667
3671,28.854166666666668
3676,81.95833333333333
3677,-3.0
3678,17.208333333333332
3681,-0.5
3683,36.979166666666664
3685,30.979166666666668
3686,37.708333333333336
3687,-0.0625
3688,-0.10416666666666667
3690,-0.5208333333333334
3691,11.3125
3692,9.1875
3693,11.4375
3694,2.4166666666666665
3695,4.375
3697,10.354166666666666
3698,398.0208333333333
3700,4.1875
3702,-2.7083333333333335
3703,24.5
3705,-0.5208333333333334
3706,6.666666666666667
3707,1011.0416666666666
3711,50.916666666666664
3712,-2.7708333333333335
3713,7.375
3714,-0.5208333333333334
3716,-2.75
3719,341.6666666666667
3720,-3.0
3722,46.895833333333336
3726,-2.6875
3727,2.0
3728,-0.020833333333333332
3731,-0.5
3733,476.7708333333333
3734,9.229166666666666
3735,6.208333333333333
3736,1.0
3745,-0.1875
3746,22.9375
3748,5.895833333333333
3749,8.083333333333334
3750,5.125
3751,48.416666666666664
3752,1.75
3753,1.2083333333333333
3755,63.875
3756,0.0
3757,118.14583333333333
3761,-0.22916666666666666
3763,-0.6041666666666666
3764,2.125
3765,471.7083333333333
3767,17.9375
3769,44.9375
3771,-0.3541666666666667
3772,2.2916666666666665
3776,23.0625
3778,28.208333333333332
3779,81.875
3784,-0.4375
3785,-0.041666666666666664
3787,6.520833333333333
3788,0.7708333333333334
3789,1.5833333333333333
3790,28.229166666666668
3792,-0.5208333333333334
3793,205.3125
3795,6.020833333333333
3796,7.25
3797,0.0
3799,13.125
3800,-0.020833333333333332
3804,5.25
3805,242.10416666666666
3806,11.4375
3809,-0.5416666666666666
3810,447.2916666666667
3812,2.6875
3813,22.520833333333332
3814,1.1666666666666667
3803,12.708333333333334
3816,-0.5833333333333334
3817,-0.041666666666666664
3818,26.520833333333332
3819,5.770833333333333
3823,-0.6041666666666666
3825,1969.9583333333333
3826,143.25
3828,-0.5
3830,164.375
3831,22.208333333333332
3832,38.104166666666664
3835,149.52083333333334
3836,6.708333333333333
3837,4.875
3843,10.958333333333334
3845,42.208333333333336
3846,-0.020833333333333332
3847,20.854166666666668
3848,99.97916666666667
3852,5.25
3853,59.9375
3855,73.25
3856,6.625
3857,155.58333333333334
3858,326.9375
3859,2.9791666666666665
3860,8.520833333333334
3862,-0.5
3863,-0.5
3866,2.75
3867,4.854166666666667
3869,-0.5
3870,-0.5
3871,18.875
3872,12.5625
3873,8.854166666666666
3874,119.5
3875,255.41666666666666
3876,26.375
3877,9.479166666666666
3880,32.3125
3881,16.645833333333332
3885,-0.4791666666666667
3886,2.0416666666666665
3887,20.0625
3892,11.979166666666666
3894,644.1666666666666
3895,-0.3333333333333333
3896,136.5
3897,-0.8125
3898,23.166666666666668
3899,11.979166666666666
3900,-0.8125
3901,5.0625
3902,35.458333333333336
3904,5.916666666666667
3905,27.291666666666668
3906,-0.25
3907,5.166666666666667
3908,39.020833333333336
3910,59.083333333333336
3911,5.0625
3912,4.541666666666667
3913,6.666666666666667
3915,20.604166666666668
3916,7.041666666666667
3917,37.3125
3918,139.08333333333334
3921,16.833333333333332
3924,16.708333333333332
3925,-0.5625
3927,5.833333333333333
3928,-0.16666666666666666
3929,22.375
3930,4.041666666666667
3931,336.625
3932,6.041666666666667
3933,86.77083333333333
3934,117.66666666666667
3935,4.916666666666667
3936,5.541666666666667
3940,2.6666666666666665
3942,-0.5208333333333334
3943,7.645833333333333
3944,-0.375
3946,5.729166666666667
3947,3.5625
3948,5.125
3949,-0.22916666666666666
3951,2.5833333333333335
3954,4.583333333333333
3955,1.9583333333333333
3957,21.0625
3958,-0.2708333333333333
3959,-0.6458333333333334
3960,5.5625
3961,65.625
3962,2.2916666666666665
3963,-0.125
3964,1.25
3966,-0.6041666666666666
3968,71.625
3969,13.166666666666666
3970,20.6875
3972,-0.5833333333333334
3973,19.895833333333332
3975,53.458333333333336
3976,334.2083333333333
3979,96.39583333333333
3980,-0.08333333333333333
3982,-0.5208333333333334
3983,-0.5208333333333334
3984,24.9375
3985,67.45833333333333
3986,0.0
3987,276.0625
3991,-0.4583333333333333
3992,55.041666666666664
3993,-0.08333333333333333
3994,603.6041666666666
3995,2.2916666666666665
3996,-0.041666666666666664
4000,23.3125
4001,13.666666666666666
4002,2.25
4003,5.479166666666667
4005,-0.5
4006,2.0833333333333335
4007,2.0
4008,-0.5
4010,-0.020833333333333332
4013,0.0
4014,5.166666666666667
4015,-0.020833333333333332
4016,2.1041666666666665
4017,2.1875
4018,4488.25
4022,-0.5416666666666666
4023,-0.75
4024,2.9583333333333335
4025,-0.041666666666666664
4026,3.2708333333333335
4027,14.270833333333334
4029,4.4375
4030,5.625
4034,-0.5
4038,14.75
4041,59.229166666666664
4042,23.041666666666668
4043,8.979166666666666
4048,17.958333333333332
4049,2.9583333333333335
4050,2.5833333333333335
4051,93.10416666666667
4052,14.125
4053,1097.0208333333333
4054,6.541666666666667
4055,51.479166666666664
4056,9.145833333333334
4057,-0.0625
4058,194.14583333333334
4059,4.833333333333333
4060,1.5833333333333333
4064,-0.5416666666666666
4069,14.4375
4070,8.541666666666666
4071,46.145833333333336
4072,5.25
4074,79.75
4075,0.0
4076,4.1875
4077,19.979166666666668
4078,-0.0625
4085,-0.5
4086,-0.5
4087,250.66666666666666
4088,0.0
4089,47.895833333333336
4091,27.395833333333332
4092,-0.5
4094,9.229166666666666
4095,71.70833333333333
4100,88.41666666666667
4101,2.7708333333333335
4102,23.208333333333332
4103,38.1875
4104,5.8125
4106,5.0625
4107,-0.5416666666666666
4108,-0.5
4109,-0.5
4110,0.0
4111,17.770833333333332
4114,-0.5
4115,16.770833333333332
4116,4.9375
4117,235.54166666666666
4118,2.75
4121,-0.5
4122,-0.020833333333333332
4123,16.229166666666668
4125,11.479166666666666
4126,10.729166666666666
4127,0.0
4128,5.6875
4129,1.5625
4130,31.020833333333332
4131,8.4375
4134,575.7083333333334
4135,21.1875
4136,188.25
4138,67.4375
4139,5.8125
4141,-0.125
4142,2.6458333333333335
4145,358.3958333333333
4146,15.541666666666666
4149,108.35416666666667
4150,-0.0625
4151,2.875
4153,8.541666666666666
4154,41.625
4155,-0.25
4158,2.9375
4159,1.4166666666666667
4161,-0.5208333333333334
4163,5.4375
4164,2.9166666666666665
4165,1.5
4171,5.145833333333333
4173,2.7708333333333335
4174,11.395833333333334
4176,0.7291666666666666
4178,128.3125
4179,5.3125
4182,41.104166666666664
4183,4.041666666666667
4184,151.02083333333334
4187,4.375
4188,31.75
4194,30.604166666666668
4195,1.2708333333333333
4196,67.60416666666667
4201,51.083333333333336
4205,858.1875
4208,2.0
4211,39.791666666666664
4212,68.20833333333333
4214,-0.5
4216,2.0
4217,285.3958333333333
4218,-0.5625
4221,-0.5208333333333334
4222,21.9375
4223,23.916666666666668
4227,8.708333333333334
4228,4.333333333333333
4232,-0.5
4233,1.75
4234,5.0
4235,13.479166666666666
4236,-0.10416666666666667
4238,5.354166666666667
4239,-1.1875
4243,9.604166666666666
4244,-0.041666666666666664
4245,35.4375
4246,-0.5
4248,-0.5416666666666666
4249,7.166666666666667
4252,-0.5
4258,2.7916666666666665
4259,33.8125
4260,-1.1875
4263,-1.3958333333333333
4265,0.0
4266,-0.5
4267,115.20833333333333
4270,-0.5208333333333334
4271,2.875
4272,-0.041666666666666664
4273,2.7916666666666665
4276,0.0
4277,2.0833333333333335
4278,75.02083333333333
4279,2.7083333333333335
4280,-0.125
4281,20.770833333333332
4282,-0.5
4284,0.5
4285,62.020833333333336
4289,-0.5208333333333334
4290,17.5
4291,-0.5
4292,12.958333333333334
4293,2.875
4294,12.4375
4296,-0.5
4297,5.8125
4299,5.8125
4300,2.8333333333333335
4301,-0.5208333333333334
4302,87.83333333333333
4303,1631.7291666666667
4304,5.916666666666667
4305,0.5
4307,2.0
4311,8.416666666666666
4315,-0.5
4316,16.729166666666668
4318,94.66666666666667
4319,5.041666666666667
4320,40.395833333333336
4323,16.3125
4324,4.4375
4328,2.6666666666666665
4329,2.75
4330,2.375
4331,68.27083333333333
4332,13.625
4333,-0.0625
4335,-0.5208333333333334
4337,93.9375
4338,16.0625
4339,10.854166666666666
4340,260.6458333333333
4341,26.479166666666668
4343,-0.7291666666666666
4344,3.8125
4345,10.041666666666666
4347,334.2291666666667
4348,70.16666666666667
4349,101.66666666666667
4350,5.125
4351,9.333333333333334
4352,26.583333333333332
4360,1.5833333333333333
4361,7.729166666666667
4362,-0.7083333333333334
4363,0.8541666666666666
4364,10.9375
4366,15.3125
4367,-0.7083333333333334
4368,10.583333333333334
4369,63.916666666666664
4370,1.7083333333333333
4372,37.25
4373,41.395833333333336
4374,24.083333333333332
4375,-0.4375
4376,18.354166666666668
4377,10.708333333333334
4380,-0.625
4381,-0.625
4382,-0.7083333333333334
4384,15.520833333333334
4385,2.7916666666666665
4386,-0.6041666666666666
4387,-0.6041666666666666
4388,-0.6041666666666666
4389,93.75
4390,462.3333333333333
4392,-0.5833333333333334
4393,4.208333333333333
4394,-0.6666666666666666
4395,2.3125
4396,-0.10416666666666667
4397,175.14583333333334
4398,6.5625
4400,156.04166666666666
4401,-0.6875
4402,4.979166666666667
4403,22.645833333333332
4404,-0.10416666666666667
4408,5.25
4409,22.770833333333332
4410,-0.3958333333333333
4414,-0.5208333333333334
4415,-0.5208333333333334
4416,41.395833333333336
4417,25.75
4418,5.354166666666667
4419,0.0
4422,-0.5
4423,-0.5
4425,0.08333333333333333
4426,4.8125
4427,53.3125
4428,-0.041666666666666664
4429,13.916666666666666
4435,57.958333333333336
4436,2.9375
4438,49.208333333333336
4439,19.5
4443,24.3125
4447,-0.625
4449,-0.5
4450,11.520833333333334
4451,-1.4375
4455,252.27083333333334
4456,11.8125
4460,4.291666666666667
4452,3.75
4461,32.958333333333336
4462,-0.8333333333333334
4464,11.479166666666666
4465,2.75
4467,31.041666666666668
4468,14.520833333333334
4473,16.395833333333332
4475,6.6875
4476,165.08333333333334
4480,800.4166666666666
4481,9.479166666666666
